iyear,imonth,iday,approxdate,country_txt,region_txt,provstate,city,latitude,longitude,summary,crit1,doubtterr,success,suicide,attacktype1_txt,attacktype2_txt,attacktype3_txt,targtype1_txt,target1,natlty1_txt,targtype2_txt,target2,natlty2_txt,targtype3_txt,targsubtype3,target3,natlty3_txt,gname,gname2,gname3,motive,nperps,nperpcap,claimmode2_txt,claimmode3_txt,weaptype1_txt,weapsubtype1_txt,weaptype2_txt,weaptype3_txt,weaptype4_txt,nkill,nkillter,nwound,nwoundte,property,propextent_txt,propvalue,ishostkid,nhostkid,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,hostkidoutcome,hostkidoutcome_txt,nreleased,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,terrorist_category
1978,9,16,1978-09-16,Israel,Middle East & North Africa,Jerusalem,Jerusalem,31.771599,35.2034,,1,-9.0,1,0,Bombing/Explosion,,,Business,store,Israel,,,,,,,,Palestinians,,,,,,,,Explosives,Unknown Explosive Type,,,,0.0,,7.0,,1,,,0.0,,,,,,0.0,,,,,,,,1,0,0,1,Unknown
1978,9,21,1978-09-21,Israel,Middle East & North Africa,Jerusalem,Jerusalem,31.771599,35.2034,,1,0.0,1,0,Bombing/Explosion,,,Tourists,tourist bus (empty),Israel,,,,,,,,Palestinians,,,,,,,,Explosives,Unknown Explosive Type,,,,0.0,,0.0,,1,Minor (likely < $1 million),3000.0,0.0,,,,,,0.0,,,,,,,,1,0,0,1,Unknown
1978,11,19,1978-11-19,Israel,Middle East & North Africa,Jerusalem,Jerusalem,31.771599,35.2034,,1,0.0,1,0,Bombing/Explosion,,,Private Citizens & Property,commercial center,Israel,,,,,,,,Palestinians,,,,,,,,Explosives,Unknown Explosive Type,,,,0.0,,,,1,Minor (likely < $1 million),5000.0,0.0,,,,,,0.0,,,,,,,,1,0,0,1,Unknown
1978,11,19,1978-11-19,Israel,Middle East & North Africa,Tel Aviv,Jaffa,32.08297,34.811886,,1,0.0,1,0,Bombing/Explosion,,,Government (General),intelligence office (so called by PAL),Israel,,,,,,,,Palestinians,,,,,,,,Explosives,Unknown Explosive Type,,,,0.0,,2.0,,1,Minor (likely < $1 million),10000.0,0.0,,,,,,0.0,,,,,,,,1,0,0,1,Unknown
1978,11,19,1978-11-19,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Mizpe Yeriho,31.815565,35.395291,,1,0.0,1,0,Bombing/Explosion,,,Transportation,bus,Israel,,,,,,,,Palestine Liberation Organization (PLO),,,,,,,,Explosives,Unknown Explosive Type,,,,4.0,,37.0,,1,Minor (likely < $1 million),20000.0,0.0,,,,,,0.0,,,,,,,,0,1,0,1,Unknown
1978,11,30,1978-11-30,Israel,Middle East & North Africa,Jerusalem,Jerusalem,31.771599,35.2034,,1,0.0,1,0,Bombing/Explosion,,,Unknown,,Israel,,,,,,,,Palestinians,,,,,,,,Explosives,Unknown Explosive Type,,,,1.0,,0.0,,1,,,0.0,,,,,,0.0,,,,,,,,1,0,0,1,Unknown
1978,12,17,1978-12-17,Israel,Middle East & North Africa,Jerusalem,Jerusalem,31.771599,35.2034,,1,0.0,1,0,Bombing/Explosion,,,Transportation,bus,Israel,,,,,,,,Palestinians,,,,,,,,Explosives,Unknown Explosive Type,,,,0.0,,21.0,,1,Minor (likely < $1 million),10000.0,0.0,,,,,,0.0,,,,,,,,1,0,0,1,Unknown
1978,12,17,1978-12-17,Israel,Middle East & North Africa,Jerusalem,Jerusalem,31.771599,35.2034,,1,0.0,1,0,Bombing/Explosion,,,Transportation,bus,Israel,,,,,,,,Palestinians,,,,,,,,Explosives,Unknown Explosive Type,,,,0.0,,22.0,,1,Minor (likely < $1 million),5000.0,0.0,,,,,,0.0,,,,,,,,1,0,0,1,Unknown
1978,12,20,1978-12-20,Israel,Middle East & North Africa,Jerusalem,Jerusalem,31.771599,35.2034,,1,0.0,1,0,Bombing/Explosion,,,Business,restaurant,Israel,,,,,,,,Unknown,,,,,,,,Explosives,Unknown Explosive Type,,,,0.0,,4.0,,1,Minor (likely < $1 million),10000.0,0.0,,,,,,0.0,,,,,,,,-9,-9,0,-9,Unknown
1978,12,31,1978-12-31,Israel,Middle East & North Africa,Central,Netanya,32.325073,34.854663,,1,1.0,1,0,Bombing/Explosion,,,Military,military bus,Israel,,,,,,,,Palestinians,,,,,,,,Explosives,Unknown Explosive Type,,,,0.0,,6.0,,1,Minor (likely < $1 million),5000.0,0.0,,,,,,0.0,,,,,,,,1,0,0,1,Unknown
1979,1,2,1979-01-02,Israel,Middle East & North Africa,Southern,Beersheba,31.248484,34.787853,,1,-9.0,0,0,Bombing/Explosion,,,Business,Kern Theater,Israel,,,,,,,,Palestinians,,,,,,,,Explosives,Unknown Explosive Type,,,,0.0,,0.0,,0,Minor (likely < $1 million),0.0,0.0,,,,,,0.0,,,,,,,,1,0,0,1,Unknown
1979,1,2,1979-01-02,West Bank and Gaza Strip,Middle East & North Africa,Gaza Strip,Gaza,31.502407,34.459743,,1,1.0,1,0,Bombing/Explosion,,,Military,Military Bus,Israel,,,,,,,,Palestinians,,,,,,,,Explosives,Unknown Explosive Type,,,,,,,,1,Minor (likely < $1 million),10000.0,0.0,,,,,,0.0,,,,,,,,0,0,0,0,Unknown
1979,1,5,1979-01-05,Israel,Middle East & North Africa,Southern,Beersheba,31.248484,34.787853,,1,0.0,1,0,Bombing/Explosion,,,Business,Patrol Station,Israel,,,,,,,,Palestinians,,,,,,,,Explosives,Unknown Explosive Type,,,,1.0,,0.0,,1,Minor (likely < $1 million),10000.0,0.0,,,,,,0.0,,,,,,,,1,0,0,1,Unknown
1979,1,8,1979-01-08,Israel,Middle East & North Africa,Tel Aviv,Holon,32.08297,34.811886,,1,0.0,1,0,Bombing/Explosion,,,Government (General),Intelligence office,Israel,,,,,,,,Palestinians,,,,,,,,Explosives,Unknown Explosive Type,,,,0.0,,2.0,,1,Minor (likely < $1 million),13000.0,0.0,,,,,,0.0,,,,,,,,1,0,0,1,Unknown
1979,1,13,1979-01-13,Israel,Middle East & North Africa,Northern,Maalot,33.014797,35.275805,,1,0.0,1,0,Hostage Taking (Barricade Incident),,,Business,Guest House-hotel,Israel,,,,,,,,Democratic Front for the Liberation of Palestine (DFLP),,,,3.0,,,,Firearms,Automatic or Semi-Automatic Rifle,,,,4.0,,1.0,,1,Unknown,,1.0,250.0,,,,,0.0,,,,,,,,1,0,0,1,Multiple terrorists
1979,1,16,1979-01-16,Israel,Middle East & North Africa,Jerusalem,Jerusalem,31.771599,35.2034,,1,-9.0,0,0,Bombing/Explosion,,,Private Citizens & Property,Car,Israel,,,,,,,,Palestinians,,,,,,,,Explosives,Unknown Explosive Type,,,,0.0,,0.0,,0,,,0.0,,,,,,0.0,,,,,,,,1,0,0,1,Unknown
1979,1,16,1979-01-16,Israel,Middle East & North Africa,Haifa,Haifa,32.793921,34.990615,,1,0.0,1,0,Bombing/Explosion,,,Religious Figures/Institutions,Synagogue on Horzl Street,Israel,,,,,,,,Palestinians,,,,,,,,Explosives,Unknown Explosive Type,,,,0.0,,0.0,,1,,,0.0,,,,,,0.0,,,,,,,,1,0,0,1,Unknown
1979,1,18,1979-01-18,Israel,Middle East & North Africa,Jerusalem,Jerusalem,31.771599,35.2034,,1,0.0,1,0,Bombing/Explosion,,,Private Citizens & Property,Mahane Yehuda Market,Israel,,,,,,,,Palestinians,,,,,,,,Explosives,Unknown Explosive Type,,,,0.0,,21.0,,1,Unknown,,0.0,,,,,,0.0,,,,,,,,1,0,0,1,Unknown
1979,1,20,1979-01-20,Israel,Middle East & North Africa,Jerusalem,Jerusalem,31.771599,35.2034,,1,0.0,0,0,Bombing/Explosion,,,Private Citizens & Property,Mahane Yehuda Market,Israel,,,,,,,,Palestinians,,,,,,,,Explosives,Unknown Explosive Type,,,,0.0,,0.0,,1,,,0.0,,,,,,0.0,,,,,,,,1,0,0,1,Unknown
1979,1,26,1979-01-26,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Abu Dis,31.764162,35.2577,,1,0.0,1,0,Bombing/Explosion,,,Private Citizens & Property,Village Well,Israel,,,,,,,,Palestinians,,,,,,,,Explosives,Unknown Explosive Type,,,,0.0,,0.0,,1,,,0.0,,,,,,0.0,,,,,,,,0,0,0,0,Unknown
1979,1,26,1979-01-26,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Abu Dis,31.764162,35.2577,,1,0.0,0,0,Bombing/Explosion,,,Religious Figures/Institutions,Russian Orthodox Church,Israel,,,,,,,,Palestinians,,,,8.0,,,,Explosives,Unknown Explosive Type,,,,0.0,,0.0,,0,,,0.0,,,,,,0.0,,,,,,,,0,0,0,0,Multiple terrorists
1979,1,28,1979-01-28,Israel,Middle East & North Africa,Unknown,Moya,,,,1,0.0,1,0,Bombing/Explosion,,,Private Citizens & Property,Market place,Israel,,,,,,,,Palestinians,,,,,,,,Explosives,Unknown Explosive Type,,,,5.0,,55.0,,1,Unknown,,0.0,,,,,,0.0,,,,,,,,1,0,0,1,Unknown
1979,1,31,1979-01-31,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Janin,32.460617,35.301247,,1,0.0,1,0,Bombing/Explosion,,,Government (General),Employment Office,Israel,,,,,,,,Palestinians,,,,,,,,Explosives,Unknown Explosive Type,,,,0.0,,0.0,,1,Unknown,,0.0,,,,,,0.0,,,,,,,,0,0,0,0,Unknown
1979,2,3,1979-02-03,Israel,Middle East & North Africa,Jerusalem,Jerusalem,31.771599,35.2034,,1,-9.0,1,0,Bombing/Explosion,,,Private Citizens & Property,House occupied by arab family,Israel,,,,,,,,Palestinians,,,,,,,,Explosives,Unknown Explosive Type,,,,1.0,,2.0,,1,Minor (likely < $1 million),5000.0,0.0,,,,,,0.0,,,,,,,,1,0,0,1,Unknown
1979,2,13,1979-02-13,Israel,Middle East & North Africa,Southern,Beersheba,31.252973,34.791462,,1,0.0,0,0,Bombing/Explosion,,,Transportation,Bus,Israel,,,,,,,,Palestinians,,,,,,,,Explosives,Unknown Explosive Type,,,,0.0,,0.0,,0,,,0.0,,,,,,0.0,,,,,,,,1,0,0,1,Unknown
1979,2,26,1979-02-26,Israel,Middle East & North Africa,Jerusalem,Jerusalem,31.771599,35.2034,,1,0.0,0,0,Bombing/Explosion,,,Private Citizens & Property,Mahave Jehuda Market,Israel,,,,,,,,Unknown,,,,,,,,Explosives,Unknown Explosive Type,,,,0.0,,0.0,,0,,,0.0,,,,,,0.0,,,,,,,,-9,-9,0,-9,Unknown
1979,2,27,1979-02-27,Israel,Middle East & North Africa,Jerusalem,Jerusalem,31.771599,35.2034,,1,0.0,1,0,Bombing/Explosion,,,Private Citizens & Property,Mahane Yehuda Market,Israel,,,,,,,,Unknown,,,,,,,,Explosives,Unknown Explosive Type,,,,0.0,,5.0,,1,,,0.0,,,,,,0.0,,,,,,,,-9,-9,0,-9,Unknown
1979,3,4,1979-03-04,Israel,Middle East & North Africa,Jerusalem,Jerusalem,31.771599,35.2034,,1,0.0,1,0,Bombing/Explosion,,,Transportation,Train,Israel,,,,,,,,Palestine Liberation Organization (PLO),,,,,,,,Explosives,Unknown Explosive Type,,,,,,,,1,Minor (likely < $1 million),50000.0,0.0,,,,,,0.0,,,,,,,,1,1,0,1,Unknown
1979,3,7,1979-03-07,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Jericho,31.862497,35.46188,,1,0.0,1,0,Bombing/Explosion,,,Tourists,tourist bus,Israel,,,,,,,,Palestinians,,,,,,,,Explosives,Unknown Explosive Type,,,,,,,,1,Unknown,,0.0,,,,,,0.0,,,,,,,,0,0,0,0,Unknown
1979,3,7,1979-03-07,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Jerusalem,31.784838,35.224613,,1,0.0,1,0,Bombing/Explosion,,,Tourists,Tourist bus,Israel,,,,,,,,Palestinians,,,,,,,,Explosives,Unknown Explosive Type,,,,0.0,,,,1,,,0.0,,,,,,0.0,,,,,,,,0,0,0,0,Unknown
1979,3,7,1979-03-07,Israel,Middle East & North Africa,Northern,Afula,32.608879,35.289967,,1,0.0,0,0,Bombing/Explosion,,,Tourists,tourist bus,Israel,,,,,,,,Palestinians,,,,,,,,Explosives,Unknown Explosive Type,,,,0.0,,0.0,,1,Unknown,,0.0,,,,,,0.0,,,,,,,,1,0,0,1,Unknown
1979,3,7,1979-03-07,Israel,Middle East & North Africa,Unknown,Rome,,,,1,-9.0,1,0,Bombing/Explosion,,,Business,Warehouse,Israel,,,,,,,,Unknown,,,,,,,,Explosives,Unknown Explosive Type,,,,0.0,,0.0,,1,Unknown,,0.0,,,,,,0.0,,,,,,,,-9,-9,0,-9,Unknown
1979,3,14,1979-03-14,Israel,Middle East & North Africa,Jerusalem,Jerusalem,31.771599,35.2034,,1,0.0,1,0,Bombing/Explosion,,,Transportation,Bus,Israel,,,,,,,,Palestine Liberation Organization (PLO),,,,,,,,Explosives,Time Fuse,,,,0.0,,0.0,,1,Minor (likely < $1 million),525000.0,0.0,,,,,,0.0,,,,,,,,1,1,0,1,Unknown
1979,3,23,1979-03-23,Israel,Middle East & North Africa,Jerusalem,Jerusalem,31.771599,35.2034,,1,0.0,1,0,Bombing/Explosion,,,Private Citizens & Property,Zion Square,Israel,,,,,,,,Palestinians,,,,,,,,Explosives,Unknown Explosive Type,,,,1.0,,14.0,,1,Unknown,,0.0,,,,,,0.0,,,,,,,,1,0,0,1,Unknown
1979,3,26,1979-03-26,Israel,Middle East & North Africa,Jerusalem,Jerusalem,31.771599,35.2034,,1,0.0,1,0,Bombing/Explosion,,,Private Citizens & Property,Lion's Gate(in old city walls),Israel,,,,,,,,Unknown,,,,,,,,Explosives,Unknown Explosive Type,,,,0.0,,13.0,,1,Unknown,,0.0,,,,,,0.0,,,,,,,,-9,-9,0,-9,Unknown
1979,3,26,1979-03-26,Israel,Middle East & North Africa,Jerusalem,Jerusalem,31.771599,35.2034,,1,0.0,1,0,Bombing/Explosion,,,Business,restaurant,Israel,,,,,,,,Unknown,,,,,,,,Explosives,Grenade,,,,0.0,,5.0,,1,,,0.0,,,,,,0.0,,,,,,,,-9,-9,0,-9,Unknown
1979,3,27,1979-03-27,Israel,Middle East & North Africa,Jerusalem,Jerusalem,31.771599,35.2034,,1,0.0,1,0,Bombing/Explosion,,,Private Citizens & Property,LOD market,Israel,,,,,,,,Unknown,,,,,,,,Explosives,Unknown Explosive Type,,,,1.0,,17.0,,1,,,0.0,,,,,,0.0,,,,,,,,-9,-9,0,-9,Unknown
1979,3,27,1979-03-27,Israel,Middle East & North Africa,Central,Lod,31.951466,34.887821,,1,0.0,1,0,Bombing/Explosion,,,Private Citizens & Property,Central Market,Israel,,,,,,,,Unknown,,,,,,,,Explosives,Unknown Explosive Type,,,,1.0,,18.0,,1,Unknown,,0.0,,,,,,0.0,,,,,,,,-9,-9,0,-9,Unknown
1979,4,5,1979-04-05,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Jerusalem,31.784838,35.224613,,1,0.0,1,0,Bombing/Explosion,,,Business,Commercial Building in Salah A-Dim st.,West Bank and Gaza Strip,,,,,,,,Arabs,,,,,,,,Explosives,Unknown Explosive Type,,,,1.0,,13.0,,1,,,0.0,,,,,,0.0,,,,,,,,-9,-9,0,-9,Unknown
1979,4,6,1979-04-06,Israel,Middle East & North Africa,Northern,Tiberias,32.788284,35.521675,,1,0.0,0,0,Bombing/Explosion,,,Transportation,Bus,Israel,,,,,,,,Palestinians,,,,,,,,Explosives,Unknown Explosive Type,,,,0.0,,0.0,,0,Minor (likely < $1 million),0.0,0.0,,,,,,0.0,,,,,,,,1,0,0,1,Unknown
1979,4,6,1979-04-06,Israel,Middle East & North Africa,Jerusalem,Jerusalem,31.771599,35.2034,,1,0.0,1,0,Bombing/Explosion,,,Business,Dolphin Restaurant Rashido St.,Israel,,,,,,,,Unknown,,,,,,,,Explosives,Unknown Explosive Type,,,,0.0,,15.0,,1,Minor (likely < $1 million),25000.0,0.0,,,,,,0.0,,,,,,,,-9,-9,0,-9,Unknown
1979,4,8,1979-04-08,Israel,Middle East & North Africa,Jerusalem,Jerusalem,31.771599,35.2034,,1,0.0,1,0,Bombing/Explosion,,,Government (General),High commissioners palace,Israel,,,,,,,,Unknown,,,,,,,,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",,,,0.0,,0.0,,0,,,0.0,,,,,,0.0,,,,,,,,-9,-9,0,-9,Unknown
1979,4,10,1979-04-10,Israel,Middle East & North Africa,Tel Aviv,Tel Aviv,32.08297,34.811886,,1,0.0,1,0,Bombing/Explosion,,,Private Citizens & Property,Hacarmel Market,Israel,,,,,,,,Palestinians,,,,,,,,Explosives,Unknown Explosive Type,,,,1.0,,33.0,,1,Minor (likely < $1 million),10000.0,0.0,,,,,,0.0,,,,,,,,1,0,0,1,Unknown
1979,4,15,1979-04-15,Israel,Middle East & North Africa,Northern,Tirat Zvi,32.422485,35.528318,,1,0.0,1,0,Armed Assault,,,Private Citizens & Property,Tirat Zvi Kibbutz,Israel,,,,,,,,Al-Fatah,,,,4.0,,,,Firearms,Automatic or Semi-Automatic Rifle,,,,4.0,,0.0,,1,Unknown,,0.0,,,,,,0.0,,,,,,,,0,0,0,0,Multiple terrorists
1979,4,16,1979-04-16,Israel,Middle East & North Africa,Northern,Zarit,33.098946,35.288591,,1,-9.0,1,0,Armed Assault,,,Private Citizens & Property,Zarit settlement,Israel,,,,,,,,Palestinians,,,,6.0,,,,Firearms,Automatic or Semi-Automatic Rifle,,,,1.0,,6.0,,1,Unknown,,0.0,,,,,,0.0,,,,,,,,1,0,0,1,Multiple terrorists
1979,4,17,1979-04-17,Israel,Middle East & North Africa,Jerusalem,Jerusalem,31.771599,35.2034,,1,0.0,1,0,Bombing/Explosion,,,Transportation,Bus,Israel,,,,,,,,Unknown,,,,,,,,Explosives,Unknown Explosive Type,,,,0.0,,0.0,,1,Minor (likely < $1 million),10000.0,0.0,,,,,,0.0,,,,,,,,-9,-9,0,-9,Unknown
1979,4,18,1979-04-18,Israel,Middle East & North Africa,Jerusalem,Jerusalem,31.771599,35.2034,,1,0.0,1,0,Bombing/Explosion,,,Police,Police Patrol,Israel,,,,,,,,Palestinians,,,,,,,,Explosives,Time Fuse,,,,5.0,,0.0,,1,,,0.0,,,,,,0.0,,,,,,,,1,0,0,1,Unknown
1979,4,21,1979-04-21,Israel,Middle East & North Africa,Jerusalem,Jerusalem,31.771599,35.2034,,1,-9.0,0,0,Bombing/Explosion,,,Private Citizens & Property,Jaffa Gate,Israel,,,,,,,,Palestinians,,,,,,,,Explosives,Unknown Explosive Type,,,,0.0,,0.0,,1,,,0.0,,,,,,0.0,,,,,,,,1,0,0,1,Unknown
1979,4,22,1979-04-22,Israel,Middle East & North Africa,Northern,Nahariyya,33.004219,35.092571,,1,0.0,1,0,Bombing/Explosion,,,Private Citizens & Property,Apartment building and house,Israel,,,,,,,,Palestine Liberation Front (PLF),,,,4.0,,,,Firearms,Rifle/Shotgun (non-automatic),Explosives,,,6.0,2.0,5.0,1.0,1,,,1.0,-99.0,,,,,0.0,,,,,,,,1,0,0,1,Multiple terrorists
1979,4,22,1979-04-22,Israel,Middle East & North Africa,Northern,Nahariyya,33.004219,35.092571,,1,0.0,1,0,Hostage Taking (Kidnapping),,,Private Citizens & Property,"Dan Haran, unk",Israel,Private Citizens & Property,"Eimat Haran, unk",Israel,,,,,Palestine Liberation Front (PLF),,,,4.0,,,,Unknown,,,,,2.0,2.0,0.0,,0,,,1.0,2.0,,,,Israel,1.0,0.0,,,,,,,1,0,0,1,Multiple terrorists
1979,4,23,1979-04-23,Israel,Middle East & North Africa,West Bank,Silwan,31.784838,35.224613,,1,-9.0,0,0,Bombing/Explosion,,,Private Citizens & Property,Automobile,Israel,,,,,,,,Unknown,,,,2.0,,,,Explosives,Unknown Explosive Type,,,,1.0,1.0,1.0,1.0,0,,,0.0,,,,,,0.0,,,,,,,,-9,-9,0,-9,Multiple terrorists
1979,4,26,1979-04-26,Israel,Middle East & North Africa,Jerusalem,Beit Safafa,31.771599,35.2034,,1,0.0,1,0,Bombing/Explosion,,,Transportation,Train,Israel,,,,,,,,Palestine Liberation Organization (PLO),,,,,,,,Explosives,Unknown Explosive Type,,,,0.0,,0.0,,1,Unknown,,0.0,,,,,,0.0,,,,,,,,1,1,0,1,Unknown
1979,4,28,1979-04-28,Israel,Middle East & North Africa,Southern,Ashkelon,31.670149,34.575153,,1,0.0,1,0,Bombing/Explosion,,,Utilities,Oil pipeline and plumbing equipment,Israel,,,,,,,,Palestine Liberation Organization (PLO),,,,,,,,Explosives,Unknown Explosive Type,,,,,,,,1,Major (likely >= $1 million but < $1 billion),1000000.0,0.0,,,,,,0.0,,,,,,,,1,1,0,1,Unknown
1979,4,28,1979-04-28,Israel,Middle East & North Africa,Central,Lod,31.951466,34.887821,,1,0.0,1,0,Bombing/Explosion,Facility/Infrastructure Attack,,Business,Wood processing plant,Israel,,,,,,,,Palestine Liberation Organization (PLO),,,,,,,,Explosives,Unknown Explosive Type,Incendiary,,,,,,,1,Unknown,,0.0,,,,,,0.0,,,,,,,,1,1,0,1,Unknown
1979,5,1,1979-05-01,Israel,Middle East & North Africa,Southern,Dimona,31.070501,35.030529,,1,-9.0,0,0,Bombing/Explosion,,,Private Citizens & Property,Public Park,Israel,,,,,,,,Palestinians,,,,,,,,Explosives,Unknown Explosive Type,,,,0.0,,0.0,,0,Minor (likely < $1 million),0.0,0.0,,,,,,0.0,,,,,,,,1,0,0,1,Unknown
1979,5,6,1979-05-06,Israel,Middle East & North Africa,Central,Petah Tiqwa,32.089161,34.88382,,1,0.0,1,0,Bombing/Explosion,,,Government (General),intelligence car and office,Israel,,,,,,,,Palestine Liberation Organization (PLO),,,,,,,,Explosives,Unknown Explosive Type,,,,,,,,1,Minor (likely < $1 million),15000.0,0.0,,,,,,0.0,,,,,,,,1,1,0,1,Unknown
1979,5,6,1979-05-06,Israel,Middle East & North Africa,Jerusalem,Jerusalem,31.771599,35.2034,,1,1.0,0,0,Bombing/Explosion,,,Military,Troop transportation Station,Israel,,,,,,,,Palestine Liberation Organization (PLO),,,,,,,,Explosives,Unknown Explosive Type,,,,0.0,,0.0,,0,,,0.0,,,,,,0.0,,,,,,,,1,1,0,1,Unknown
1979,5,6,1979-05-06,Israel,Middle East & North Africa,Jerusalem,Jerusalem,31.771599,35.2034,,1,1.0,1,0,Bombing/Explosion,,,Military,Troop Transport Station,Israel,,,,,,,,Palestine Liberation Organization (PLO),,,,,,,,Explosives,Unknown Explosive Type,,,,,,,,1,,,0.0,,,,,,0.0,,,,,,,,1,1,0,1,Unknown
1979,5,9,1979-05-09,Israel,Middle East & North Africa,Northern,Al-Manara,33.195757,35.5444,,1,0.0,1,0,Bombing/Explosion,,,Private Citizens & Property,settlement,Israel,,,,,,,,Palestine Liberation Organization (PLO),,,,4.0,,,,Explosives,"Projectile (rockets, mortars, RPGs, etc.)",Firearms,Explosives,,2.0,2.0,0.0,,1,Unknown,,0.0,,,,,,0.0,,,,,,,,1,1,0,1,Multiple terrorists
1979,5,10,1979-05-10,Israel,Middle East & North Africa,Tel Aviv,Tel Aviv,32.08297,34.811886,,1,0.0,1,0,Bombing/Explosion,,,Business,Arms Factory,Israel,,,,,,,,Palestine Liberation Organization (PLO),,,,,,,,Explosives,Unknown Explosive Type,,,,,,,,1,Major (likely >= $1 million but < $1 billion),1000000.0,0.0,,,,,,0.0,,,,,,,,1,1,0,1,Unknown
1979,5,11,1979-05-11,Israel,Middle East & North Africa,Jerusalem,Jerusalem,31.771599,35.2034,,1,-9.0,0,0,Bombing/Explosion,,,Business,Wholesale vegetable market,Israel,,,,,,,,Unknown,,,,,,,,Explosives,Unknown Explosive Type,,,,0.0,,0.0,,0,,,0.0,,,,,,0.0,,,,,,,,-9,-9,0,-9,Unknown
1979,5,11,1979-05-11,Israel,Middle East & North Africa,Central,Netanya,32.325073,34.854663,,1,0.0,0,0,Bombing/Explosion,,,Transportation,Railroad line,Israel,,,,,,,,Unknown,,,,,,,,Explosives,Unknown Explosive Type,,,,0.0,,0.0,,0,Minor (likely < $1 million),0.0,0.0,,,,,,0.0,,,,,,,,-9,-9,0,-9,Unknown
1979,5,14,1979-05-14,Israel,Middle East & North Africa,Northern,Tiberias,32.788284,35.521675,,1,0.0,1,0,Bombing/Explosion,,,Private Citizens & Property,Town Center on a main Street,Israel,,,,,,,,Palestine Liberation Organization (PLO),,,,,,,,Explosives,Unknown Explosive Type,,,,2.0,,28.0,,1,Minor (likely < $1 million),25000.0,0.0,,,,,,0.0,,,,,,,,1,1,0,1,Unknown
1979,5,22,1979-05-22,Israel,Middle East & North Africa,Jerusalem,Jerusalem,31.771599,35.2034,,1,0.0,0,0,Bombing/Explosion,,,Business,Togo Bar,Israel,,,,,,,,Palestine Liberation Front (PLF),,,,,,,,Explosives,Unknown Explosive Type,,,,0.0,,0.0,,0,,,0.0,,,,,,0.0,,,,,,,,1,0,0,1,Unknown
1979,5,23,1979-05-23,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Hebron,31.530243,35.094162,,1,0.0,1,0,Bombing/Explosion,,,Government (General),Government office,Israel,,,,,,,,Palestine Liberation Organization (PLO),,,,,,,,Explosives,Unknown Explosive Type,,,,0.0,,0.0,,1,Minor (likely < $1 million),10000.0,0.0,,,,,,0.0,,,,,,,,0,1,0,1,Unknown
1979,5,23,1979-05-23,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Hebron,31.530243,35.094162,,1,0.0,1,0,Bombing/Explosion,,,Government (General),Government office,Israel,,,,,,,,Palestine Liberation Organization (PLO),,,,,,,,Explosives,Unknown Explosive Type,,,,0.0,,0.0,,1,Minor (likely < $1 million),10000.0,0.0,,,,,,0.0,,,,,,,,0,1,0,1,Unknown
1979,5,23,1979-05-23,Israel,Middle East & North Africa,Central,Petah Tiqwa,32.089161,34.88382,,1,0.0,1,0,Bombing/Explosion,,,Transportation,Bus Stop,Israel,,,,,,,,Palestinians,,,,,,,,Explosives,Unknown Explosive Type,,,,3.0,,13.0,,1,,,0.0,,,,,,0.0,,,,,,,,1,0,0,1,Unknown
1979,5,23,1979-05-23,West Bank and Gaza Strip,Middle East & North Africa,West Bank,Hebron,31.530243,35.094162,,1,0.0,1,0,Bombing/Explosion,,,Government (General),Civil Admin. Office,Israel,,,,,,,,Palestinians,,,,,,,,Explosives,Unknown Explosive Type,,,,0.0,,0.0,,1,,,0.0,,,,,,0.0,,,,,,,,0,0,0,0,Unknown
1979,5,24,1979-05-24,West Bank and Gaza Strip,Middle East & North Africa,Gaza Strip,Unknown,31.356553,34.326901,,1,0.0,1,0,Bombing/Explosion,,,Transportation,Bus,Israel,,,,,,,,Unknown,,,,,,,,Explosives,Unknown Explosive Type,,,,0.0,,3.0,,1,,,0.0,,,,,,0.0,,,,,,,,-9,-9,0,-9,Unknown
